date,compound_score_weighted,total_volume_of_tweets,count_negatives,count_positives,count_neutrals,sent_negatives,sent_positives,count_news,count_bots,open,high,low,close,bitcoin_close_change,volume_btc,volume_currency,gold_value,gold_change,total_crimes,computer_related,financial_crimes,num_arrests,num_domestic,avg_latitude,avg_longitude
2018-05-27,0.11933251319581707,28275,3456,8324,9807,-0.4291985378108228,0.488888057710405,17588,6688,7355.06,7420.07,7256.67,7374.09,0.2876400460224193,3303361138.51,4.3979e+17,1303.5,0.0,882,1,10,231,199,41.84167342300571,-87.66845228463151
2018-05-28,0.10534567701206267,33288,5448,9946,11458,-0.4190086090505673,0.5074554460673024,21979,6436,7362.23,7455.55,7092.91,7122.96,-3.4055727554179627,643550769.2299999,4.4665e+17,1303.5,0.0,888,2,7,206,185,41.840742774414956,-87.67006292698072
2018-05-29,0.09839303184606626,31957,4899,9456,10966,-0.4107277878254745,0.4757863361942901,20090,6636,7118.88,7533.03,7069.01,7468.75,4.854582926199225,166618246.55,5.318e+17,1295.5,-0.6137322593018801,874,3,21,151,154,41.84288895864368,-87.66856967040705
2018-05-30,0.12402824488354988,30888,3880,9700,10833,-0.4277886353956469,0.4856394083048429,19775,6475,7474.75,7571.08,7295.78,7394.56,-0.9933389121338898,748155826.6300001,3.3471e+17,1300.7,0.4013894249324633,846,2,17,174,129,41.8450739935262,-87.66812192714409
2018-05-31,0.14982883337813138,24198,2639,8523,8601,-0.4083944460631602,0.4751924981720636,16318,4435,7581.29,7608.87,7440.77,7501.15,1.4414650770295805,1771376837.66,1.7376e+17,1305.35,0.3574998077958025,841,1,14,165,132,41.842620956008375,-87.66640511963405
2018-06-01,0.12690149837968184,32645,3989,10260,11990,-0.4103315943761037,0.4821634824849634,20843,6406,7501.74,7614.66,7370.27,7534.94,0.4504642621464772,827140727.78,5.8109e+17,1294.6,-0.8235339181062562,983,2,50,172,167,41.83496772556131,-87.66812106447605
2018-06-02,0.13710243218402726,26783,2639,8035,10172,-0.41337088312817577,0.4914954523126647,16416,5937,7530.55,7697.34,7467.79,7645.51,1.4674303975877878,1278313340.24,5.0696e+17,1294.6,0.0,819,0,25,168,147,41.843532774464265,-87.67048411211083
2018-06-03,0.1339663918966304,27138,2850,8243,9697,-0.4197252520654194,0.4821325321207495,16617,6348,7643.26,7774.96,7606.76,7719.75,0.9710274396345088,1478481402.2999995,4.2823e+17,1294.6,0.0,835,0,5,173,160,41.841539075971,-87.66856907864506
2018-06-04,0.1158066695429875,30913,4004,8921,10982,-0.39670021407453976,0.4872876141160797,18963,7006,7719.73,7760.73,7469.21,7509.5,-2.723533793192789,327133251.65,3.9365e+17,1295.45,0.06565734589836225,790,1,20,141,122,41.841746340104756,-87.66928989242528
2018-06-05,0.09802288085803282,33975,4788,9470,13254,-0.38660503103946825,0.4781172176185221,22284,6463,7503.32,7672.7,7394.97,7625.04,1.5385844596844,1224326496.22,3.5981e+17,1292.05,-0.2624570612528521,751,0,25,129,104,41.84514745057105,-87.66889471947327
2018-06-06,0.1190250610100876,33403,4145,10440,13158,-0.4227486187817419,0.4850377830056519,22507,5660,7629.4,7701.35,7504.98,7662.87,0.4961285448994434,631369165.71,3.6792e+17,1300.1,0.6230409039897911,813,0,23,152,133,41.84277899983083,-87.67059758502728
2018-06-07,0.1321301279540536,30977,3405,9780,12219,-0.3948886752756737,0.4800906179128089,20416,5573,7661.79,7755.92,7651.13,7696.88,0.4438284872378073,738139811.1199999,3.8419e+17,1297.25,-0.2192139066225618,765,0,16,147,129,41.83590458718975,-87.66453816927796
2018-06-08,0.11423026559686238,30087,3678,8939,11756,-0.4057496940095071,0.479586751840529,19855,5714,7700.4,7709.61,7559.5,7630.7,-0.8598289176913299,2471349918.04,2.4121e+17,1298.25,0.07708614376564782,774,0,20,161,122,41.84106305491997,-87.6707856929752
2018-06-09,0.12569450582878394,26160,2806,7585,9658,-0.4185619990093865,0.4844900281420916,16218,6111,7627.56,7691.74,7503.66,7505.63,-1.6390370477151417,623896372.8299999,4.8399e+17,1298.25,0.0,815,0,11,159,132,41.84699332965469,-87.6694003696373
2018-06-10,0.10110751553049108,28409,3967,8330,10195,-0.4347997604585157,0.4812807297812043,17042,5917,7513.76,7514.04,6661.98,6759.35,-9.942936169248947,483844343.0,5.1304e+17,1298.25,0.0,730,0,7,123,142,41.84448690109834,-87.66974527392523
2018-06-11,0.0476921608781586,36000,7239,9878,13073,-0.43910968806433903,0.4687128880664179,24357,5810,6773.72,6913.85,6652.89,6884.57,1.8525449932315967,397152579.53,1.3086e+17,1299.6,0.10398613518196598,746,0,22,135,119,41.84001631847845,-87.66873227653231
2018-06-12,0.08518963107562809,31483,5144,9042,10552,-0.4308761295460429,0.4786284422577283,19521,6745,6887.43,6888.33,6462.61,6556.45,-4.766020245273128,789055307.42,4.7146e+17,1298.65,-0.07309941520466934,792,0,20,139,126,41.8395625064694,-87.66705364211731
2018-06-13,0.0670623795549457,36950,7432,11191,12808,-0.40885030369012537,0.4622719220003916,24626,5519,6556.94,6623.0,6242.03,6310.51,-3.751115313927501,2269159885.89,3.3066e+17,1296.15,-0.1925076040503626,750,1,14,140,120,41.83870198665095,-87.66794605980192
2018-06-14,0.07216325588223244,35660,6471,9941,13582,-0.3921089315077344,0.4707652355959113,24200,5666,6310.43,6719.44,6286.23,6643.86,5.282457360815519,1271609456.21,9.8903e+16,1302.75,0.5092003240365628,754,0,10,169,105,41.846568868652334,-87.67229668648321
2018-06-15,0.06289330898509281,31320,5772,8851,11691,-0.42900575849100503,0.4714279318201076,22226,5006,6643.63,6667.23,6380.69,6399.34,-3.6803906162983457,3026531780.53,2.861e+17,1285.25,-1.3433122241412354,839,2,27,172,136,41.842965291904896,-87.66911498773253
2018-06-16,0.08242745879813207,17466,2531,4886,6847,-0.438821923544558,0.4690386317477933,11824,3202,6470.11,6569.15,6345.99,6510.9,1.7433047783052658,837192227.4300001,2.059e+17,1285.25,0.0,823,0,8,152,157,41.847279627306406,-87.67140847763483
2018-06-17,0.10848775347098462,24486,3143,7196,9323,-0.4221458812426548,0.4786352755121088,16618,4824,6503.1,6585.77,6446.38,6466.29,-0.685158733815594,1653777900.03,2.69942e+17,1285.25,0.0,828,2,7,161,212,41.84071567098416,-87.66722023442532
2018-06-18,0.09551403625645102,31675,4663,9150,12733,-0.4004091988642541,0.4801093398849274,21826,5129,6457.78,6802.03,6401.41,6715.16,3.848729333203438,662729895.5600001,4.113e+17,1281.55,-0.287881735071005,842,1,13,153,168,41.8354892599796,-87.66513739336538
2018-06-19,0.10891669211681247,31499,4198,9507,12169,-0.4024887760556668,0.4735695644300246,21550,5625,6714.56,6839.6,6672.2,6747.32,0.4789163623800441,856930832.8600001,5.299e+17,1276.15,-0.4213647536186582,792,1,17,145,145,41.84597685829678,-87.67172528569935
2018-06-20,0.09811029711591414,31466,4402,9519,12091,-0.4115986467022171,0.4568590373451143,21858,5454,6741.28,6817.9,6569.96,6760.47,0.19489219423416407,988001111499343.6,3.813e+17,1274.2,-0.15280335383771604,888,1,25,173,142,41.83977525318881,-87.66293780909437
2018-06-21,0.1108839379903936,30510,4048,9596,11524,-0.3997283468000841,0.46096892820446,21218,5342,6761.27,6790.08,6687.66,6728.66,-0.4705294158542261,929458513.18,2.6709e+17,1266.15,-0.6317689530685899,666,3,24,105,103,41.83978858023408,-87.66487912974462
2018-06-22,0.07729977418014408,33296,6231,9452,11821,-0.3884822038328563,0.4806229920859089,21196,5792,6720.64,6731.51,5941.32,6054.4,-10.020717349368224,4.370000040487016e+16,2.0164e+17,1269.15,0.23693875133277145,723,0,11,155,116,41.84105850434028,-87.66563339171383
2018-06-23,0.09541796551197054,25823,3932,7421,9181,-0.4135526130285343,0.4839450657318172,15510,5289,6051.47,6257.88,6033.2,6165.35,1.8325515327695767,5291861836.75,1.6601e+17,1269.15,0.0,837,3,9,159,125,41.85034744107482,-87.67050798088785
2018-06-24,0.0782459385370015,27336,4789,7654,9902,-0.4148375512858087,0.4854879671266161,16971,4991,6166.36,6254.02,5782.13,6157.67,-0.1245671373076962,5.260000000063871e+16,1.3629e+17,1269.15,0.0,868,0,10,157,165,41.84302696911558,-87.6684865316092
2018-06-25,0.0735202899828622,31534,5261,8780,12835,-0.4189195647727928,0.4756580149874293,21777,4658,6157.78,6335.44,6095.25,6259.42,1.6524107332806182,1058847839.17,2.484e+17,1268.7,-0.03545680179648514,855,0,18,151,142,41.84281347314441,-87.67120438940485
2018-06-26,0.11033899755188784,29064,4135,8977,11051,-0.4077973461114794,0.4818831652092209,19321,4901,6260.4,6286.36,6067.49,6095.45,-2.6195717814110564,992352573.36,5.9538e+17,1260.3,-0.6620950579333207,794,1,15,130,124,41.844897938410334,-87.66869223778416
2018-06-27,0.10958692808897907,28883,4270,9086,10462,-0.4156540611446724,0.4773707178591388,18739,5065,6092.26,6192.11,6044.44,6148.82,0.8755711227226959,2171307087.4500003,6.4142e+17,1254.6,-0.4522732682694652,823,0,13,154,123,41.8431611090777,-87.67063816573358
2018-06-28,0.12061304290420086,28483,3655,9155,10777,-0.4044508672948408,0.4722824720215244,18625,4896,6141.57,6172.23,5844.26,5869.37,-4.544774444527566,792555999.6999999,4.6996e+17,1251.55,-0.2431053722301901,820,0,22,151,137,41.84076957830665,-87.6666567025346
2018-06-29,0.07728125733518579,30476,5801,8965,10711,-0.3982280455817953,0.4801633590844652,19374,4999,5870.81,6286.67,5813.02,6209.66,5.7977261614108535,811648400.92,5.1049e+17,1250.45,-0.08789101514121711,780,1,14,156,143,41.841703585076104,-87.67028400752392
2018-06-30,0.12042781386094704,21275,2686,6609,8105,-0.40014963469326265,0.4801288339935086,13284,3875,6203.81,6503.33,6194.51,6393.51,2.960709604068512,9346553439.91,1.91911e+17,1250.45,0.0,865,1,13,194,142,41.840813673683826,-87.6669696132447
2018-07-01,0.11241729426659076,21588,2543,6377,8366,-0.4088486051194133,0.4732163114376256,13461,4302,6385.43,6429.5,6262.72,6346.19,-0.7401255335488743,2212986749.43,6.6842e+17,1250.45,0.0,958,2,39,198,180,41.84104775403045,-87.67163512808816
2018-07-02,0.10323635340594237,28825,4131,8996,10826,-0.4381175312724794,0.474970530073325,18605,4872,6342.69,6673.71,6274.75,6609.09,4.142643066154661,217890799.4,4.0041e+17,1247.8,-0.2119237074653224,859,1,18,164,135,41.83934429100948,-87.66733382546889
2018-07-03,0.13275463738092444,26287,3362,8688,9406,-0.4147590118045613,0.4870604377171355,16663,4831,6616.6,6670.3,6473.48,6505.97,-1.5602753177820228,2594638446.0899987,4.4719e+17,1251.75,0.31655714056739725,823,0,21,178,123,41.84037501489561,-87.66846937542493
2018-07-04,0.12633658272047246,24869,3290,8009,8511,-0.4288734448197644,0.4905970417958214,15891,5059,6508.43,6777.97,6411.13,6578.33,1.1122092478139225,1972119355.18,5.49732e+17,1255.65,0.3115638106650831,830,1,9,173,181,41.84290391422953,-87.67532353679495
2018-07-05,0.10129839550073463,25170,3564,7426,9180,-0.4103613339016266,0.4791351377684086,15767,5000,6589.77,6691.32,6448.23,6549.31,-0.4411453970840529,30576247720.92,1.80625e+17,1255.5,-0.011946004061647031,839,2,18,199,154,41.84210027364114,-87.67240288877615
2018-07-06,0.1112713528009078,26487,3406,8424,9635,-0.4100248104328261,0.4495367183518333,17355,5022,6534.81,6633.44,6458.14,6613.99,0.9875849516971956,2889412105.75,2.14844e+17,1255.35,-0.011947431302272715,887,0,16,182,117,41.84957009348973,-87.67102452795562
2018-07-07,0.11903678358917215,20191,2465,6097,7404,-0.40846347432451663,0.4765441081178352,12456,4225,6602.03,6814.42,6518.23,6784.73,2.5814977041090037,1546195883.68,6.2297e+17,1255.35,0.0,829,0,6,162,143,41.84308774098785,-87.66889859928587
2018-07-08,0.12627997405806413,20945,2161,6368,8034,-0.4125268923775188,0.4714161954224265,12745,4382,6758.08,6782.85,6684.15,6709.86,-1.1035074350784768,809999272.1,6.6491e+17,1255.35,0.0,821,0,7,188,164,41.843039114721975,-87.672327615417
2018-07-09,0.11613410367179135,27388,3304,8678,10680,-0.4141322175455316,0.4591456170786493,18212,4726,6707.46,6803.1,6625.58,6664.85,-0.6708038617795231,861690230.26,3.02338e+17,1262.05,0.533715696817616,801,0,20,146,125,41.8434508462389,-87.67030785297335
2018-07-10,0.1006275700967228,26427,3952,8154,9596,-0.4140102526110889,0.47089724678581896,17243,4725,6668.84,6683.61,6277.23,6297.62,-5.509951461773344,2028494633.25,1.5082e+17,1254.0,-0.6378511152489996,806,1,12,139,124,41.84052291127305,-87.67054418875307
2018-07-11,0.12392616426428155,26194,3244,8407,10054,-0.418535644924329,0.4836518021205093,16944,4489,6306.87,6405.59,6293.68,6388.33,1.4403854154426687,997103201.36,1.5584e+17,1251.4,-0.20733652312598932,737,4,16,130,104,41.84210619819201,-87.66904698295895
2018-07-12,0.10479892402872464,27650,3763,7902,10353,-0.3963006005781687,0.4805392804042994,17384,5632,6394.36,6394.93,6084.0,6185.97,-3.1676510136451896,2327548996.38,1.32358e+17,1245.9,-0.43950775131852415,798,1,20,139,115,41.846989136952,-87.67110171472223
2018-07-13,0.10698241252673653,28544,4217,8695,10650,-0.4010125737271934,0.4766182031130906,18079,4982,6253.66,6349.21,6131.54,6222.66,0.5931163584692367,4332577039.06,1.09633e+17,1241.7,-0.33710570671804385,816,1,14,139,130,41.84607207586363,-87.66799084038902
2018-07-14,0.10716609034143693,23337,3568,6990,8601,-0.3724708383675465,0.4828316826919645,15063,4178,6229.61,6332.46,6190.18,6273.52,0.8173353517627602,2304737526.65,2.46183e+17,1241.7,0.0,785,0,8,155,135,41.846159001002576,-87.6697623610808
2018-07-15,0.12088042190523912,21611,2501,6303,8393,-0.4079326629603139,0.4902393311293338,13298,4414,6268.32,6401.5,6245.75,6363.91,1.440817914025927,3182520411.3999987,5.02523e+17,1241.7,0.0,811,0,14,153,173,41.845138433167335,-87.67060684485911
2018-07-16,0.13714019114786707,30437,3866,10347,11197,-0.3949281094738289,0.4794645801736575,20182,5027,6364.26,6736.12,6349.83,6736.07,5.847977108412915,379040186.29,4.03657e+17,1241.1,-0.0483208504469812,777,0,17,143,118,41.83684543175526,-87.66725103308508
2018-07-17,0.15675195609270795,33750,3710,11955,12840,-0.4061019424893465,0.4961923801891408,21315,5245,6740.54,7391.3,6684.57,7337.52,8.928796761316327,6.970000036578171e+16,9.8646e+16,1232.8,-0.6687615824671589,740,1,15,124,116,41.84266346097663,-87.67115745403042
2018-07-18,0.15608348071696235,34676,4108,12654,13130,-0.4094616519560678,0.5061495117614362,23233,4784,7326.76,7590.65,7253.71,7358.8,0.29001624527087433,932660734.9099998,1.50234e+17,1224.5,-0.673264114211547,838,2,24,136,125,41.84167304444364,-87.67007800958038
2018-07-19,0.16230661323727508,31306,3881,11088,10986,-0.3965652785783163,0.5200802381245371,20330,5351,7383.39,7563.7,7289.9,7476.94,1.6054247975213265,382242579.1,1.37485e+17,1217.55,-0.5675786035116426,778,0,17,127,134,41.84623799821732,-87.66946852371291
2018-07-20,0.16944806036400395,29027,3675,10763,9503,-0.39587906207367735,0.5133533455603102,18508,5086,7477.1,7676.55,7279.34,7332.46,-1.932341305400332,742331930.3,1.5825e+17,1228.75,0.9198800870600764,820,1,25,132,118,41.849745519940775,-87.67265742828363
2018-07-21,0.19142261175086,24703,2295,8944,8609,-0.4106610100080288,0.5326702807788056,15800,4855,7333.93,7453.07,7220.37,7406.21,1.0058016000087378,1312863707.63,1.66125e+17,1228.75,0.0,798,0,9,175,151,41.84858312805051,-87.67065143755819
2018-07-22,0.1935076085494488,24203,2454,9013,8285,-0.4111352305914212,0.5355295778502375,15589,4451,7405.4,7569.28,7345.25,7401.25,-0.06697082583400071,2565078821.61,4.82036e+17,1228.75,0.0,794,1,6,145,145,41.83622344613449,-87.66729218205971
2018-07-23,0.17282076759526735,31305,3870,11543,10746,-0.402970349483299,0.5305234606426367,20458,5146,7398.64,7798.59,7376.66,7713.23,4.215233913190342,946633652.23,1.16919e+17,1224.95,-0.3092573753814776,844,1,21,151,137,41.84149077368069,-87.66908911422941
2018-07-24,0.1605877353349303,38281,4581,14193,14153,-0.4224720710945238,0.5126718841156034,24746,5354,7718.0,8485.71,7692.16,8421.98,9.188757498479896,228922237.7,4.8841e+16,1228.35,0.2775623494836399,796,2,21,142,115,41.843861807128675,-87.66775988575537
2018-07-25,0.17139015852340156,32678,3563,12055,11527,-0.3950925629506627,0.5052809154946498,21496,5533,8395.81,8481.11,8061.07,8162.74,-3.0781360202707613,1311833899.28,7.7171e+16,1231.5,0.2564415679570331,801,1,15,170,122,41.84147726419748,-87.66716702941261
2018-07-26,0.1406457020636011,33250,4838,11370,11331,-0.3851562350200407,0.5134483246364975,21610,5711,8170.37,8302.24,7862.67,7943.26,-2.6888030244746166,1920508713.0,1.19943e+17,1228.25,-0.2639058059277333,799,0,18,157,104,41.843464901771895,-87.66961098610511
2018-07-27,0.10631679767280414,32698,5760,10477,10341,-0.4561319911261825,0.5252295277445876,21314,6120,7937.1,8278.01,7806.25,8172.76,2.8892419485198717,930029299.16,1.4514e+17,1223.95,-0.3500915937309168,798,0,11,168,116,41.84067159494713,-87.66902063724554
2018-07-28,0.14770112822153236,26257,3382,8171,8780,-0.4324419249587141,0.5458393502623429,16234,5924,8182.88,8230.4,8070.04,8195.44,0.2775072313392357,1520162065.9700005,4.714e+17,1223.95,0.0,805,0,11,169,107,41.84433248033925,-87.66864634055399
2018-07-29,0.1871365193985576,24350,2415,8675,8683,-0.41475265126079935,0.5431635871223817,15598,4577,8230.82,8291.55,8123.53,8216.81,0.26075476118425645,1792178934.07,3.2451e+17,1223.95,0.0,774,0,8,151,162,41.84696885267538,-87.67068071425291
2018-07-30,0.17816376632544265,30804,3769,11285,10414,-0.38525299591971823,0.5333021934885046,20463,5336,8216.7,8273.61,7867.44,8188.44,-0.34526781074406543,954592646.94,2.6501e+17,1223.8,-0.012255402589977926,782,0,17,118,129,41.8456397499637,-87.66898554719717
2018-07-31,0.1333536847683363,28874,4727,10412,8797,-0.4290164437669337,0.500238394701325,18688,4938,8176.08,8176.27,7663.7,7750.18,-5.3521794139054455,401740736.12000006,1.77228e+17,1220.95,-0.2328811897368777,827,0,26,148,124,41.84309117005508,-87.66754352722526
2018-08-01,0.18693698141585788,29480,4073,11333,8617,-0.4176096265117977,0.5479432095906168,19515,5457,7736.25,7760.74,7449.31,7611.45,-1.7900229414026585,315062577.94000006,3.60478e+17,1219.0,-0.1597116999058179,912,0,32,166,136,41.844857651479394,-87.66668652045088
2018-08-02,0.16166766140837638,27480,3573,10103,8789,-0.4158924237992893,0.50927079024998,17545,5015,7610.9,7713.32,7470.86,7555.65,-0.7331060441834403,1.7980000189304246e+16,3.4716e+17,1215.45,-0.2912223133716085,850,1,19,147,118,41.84293699777107,-87.66617797529541
2018-08-03,0.1403350968394475,30891,5041,11267,9865,-0.38618734157984064,0.4965811993267796,20273,4718,7542.34,7542.49,7296.76,7425.29,-1.7253313745342889,217028279.26,2.7228e+17,1216.3,0.06993294664525695,891,2,23,151,120,41.84942814222815,-87.66546991606613
2018-08-04,0.18383244873098475,24305,2853,9150,8300,-0.3920778737188754,0.5275858804868222,15738,4002,7417.6,7490.89,6940.15,7008.06,-5.619039795078706,1582731671.62,3.0889e+17,1216.3,0.0,901,1,7,154,146,41.844055090006755,-87.66463872191717
2018-08-05,0.20251752958434494,21348,2404,8545,6565,-0.4072659820880109,0.5310506708637187,13751,3834,7017.89,7092.53,6898.31,7040.63,0.4647505871810509,880000725475982.6,3.97971e+17,1216.3,0.0,861,0,13,148,170,41.84760030995327,-87.66805247873444
2018-08-06,0.16091942024243985,27328,3658,9848,9021,-0.392975172668907,0.5165541890505233,17829,4801,7042.57,7160.4,6854.79,6945.78,-1.3471805790106872,1326432417.45,4.58896e+17,1209.65,-0.5467401134588434,801,0,19,143,101,41.84174522219647,-87.66501345286518
2018-08-07,0.1545122592460766,27790,3642,9983,9313,-0.40821732362359947,0.5019191960862925,17905,4852,6945.77,7150.86,6685.02,6727.62,-3.140899942123132,357482.12000000005,3.9864e+17,1212.35,0.22320505931465728,781,0,22,154,120,41.84234453881453,-87.67099803923739
2018-08-08,0.11020116729336464,30813,6085,10227,9751,-0.3976867566742349,0.5198932722188928,19780,4750,6723.29,6723.99,6133.03,6264.18,-6.8886173713735275,545595152.8699999,8.5356e+17,1209.55,-0.2309564069781777,789,0,16,171,124,41.844272526919326,-87.67049404799354
2018-08-09,0.16060687274348445,29021,4424,10312,9618,-0.4024516799779796,0.5545444224751334,19104,4667,6285.06,6631.23,6195.02,6545.61,4.492686991753092,548767179.35,3.0492e+17,1214.35,0.3968418006696561,768,1,20,133,117,41.844291327617725,-87.66810897351587
2018-08-10,0.12347277473185275,29196,5162,9759,9097,-0.4207111919591001,0.5190647800331193,18231,5178,6543.25,6582.14,6025.91,6155.5,-5.959872341920768,217655712.94,3.0442e+17,1214.4,0.004117429077288293,852,0,12,179,117,41.845265203614545,-87.66949528295935
2018-08-11,0.1659632402214669,25124,3691,9132,7354,-0.4111482438347101,0.531686555327581,14817,4947,6152.95,6488.55,6014.26,6261.11,1.7157014052473274,3159583048.3500004,4.3598e+17,1214.4,0.0,856,0,8,168,149,41.844300588410505,-87.67141921988613
2018-08-12,0.19415583949770604,22136,2892,8323,6575,-0.4110622505151216,0.5481762773673363,13604,4346,6242.53,6483.39,6176.89,6323.8,1.0012601599397095,1930291201.77,4.0125e+17,1214.4,0.0,836,0,8,172,154,41.838089028158336,-87.66804160371004
2018-08-13,0.11974074574686162,27300,4769,9020,8606,-0.4289411744934066,0.5261928403733833,17034,4905,6322.41,6545.02,6157.03,6266.18,-0.9111610107846556,1155996785.23,2.552e+17,1200.35,-1.1569499341238632,819,2,13,153,132,41.844128232756454,-87.66686795849697
2018-08-14,0.06587630391109697,30992,6372,9421,10013,-0.40999296132560376,0.4587325858049248,18566,5186,6263.2,6266.5,5891.87,6203.95,-0.9931090393190178,108934209.48,5.6369e+17,1197.0,-0.2790852667971744,828,0,14,156,133,41.84461241430647,-87.6698870040696
2018-08-15,0.10532937269197293,27309,4560,9171,8848,-0.4298445694395006,0.4724967633543402,16414,4730,6199.63,6620.07,6193.63,6286.25,1.3265741986959956,406766.54999999993,4.0142e+17,1182.0,-1.2531328320802062,796,0,18,153,120,41.83353805139429,-87.66400683667909
2018-08-16,0.11724218760518801,24870,3802,8140,8335,-0.4200942576452216,0.486488169387177,15273,4593,6274.22,6478.07,6217.33,6317.01,0.4893219327898324,340751680.92,6.014e+17,1180.4,-0.135363790186116,838,0,13,146,139,41.84141780053685,-87.66914274116165
2018-08-17,0.13993389801585884,26309,3335,8953,8851,-0.4238589321305549,0.4869255942511594,16012,5170,6323.81,6589.2,6300.45,6576.01,4.100041000409993,520704381.1699999,4.9572e+17,1178.4,-0.1694340901389313,808,0,15,152,120,41.84192079962028,-87.66822805448612
2018-08-18,0.12545952883070696,20649,3050,6858,6704,-0.4100409026762837,0.4876365005921906,12238,4037,6591.18,6622.16,6322.44,6409.08,-2.5384693758069177,1528170347.09,3.7671e+17,1178.4,0.0,908,1,15,208,163,41.84842592458312,-87.67109570803602
2018-08-19,0.11584837411601814,19630,3024,6365,6210,-0.4183038321262442,0.4830722594212993,11163,4031,6405.74,6560.88,6330.56,6507.86,1.5412508503560574,2598107929.1900005,5.356e+17,1178.4,0.0,790,0,10,162,154,41.84411361797551,-87.66837273916886
2018-08-20,0.09910099454946493,24284,4318,7626,8017,-0.3940535879004161,0.4842318772848197,15077,4323,6531.11,6537.54,6248.39,6279.49,-3.5091412538069355,928505153.85,4.0333e+17,1184.35,0.5049219280379935,744,2,26,138,111,41.848926347214544,-87.6716511768061
2018-08-21,0.09465585596074544,27699,4851,8583,9306,-0.3775866128500151,0.4630938751230464,17009,4959,6270.09,6506.69,6259.81,6484.75,3.268736792319116,433465019.69,3.3924e+17,1190.95,0.5572676995820647,720,1,20,139,102,41.84397281612252,-87.66550164804924
2018-08-22,0.08144234952809748,28001,5193,8870,9201,-0.4182701991679814,0.4620240085642972,17286,4737,6491.09,6890.79,6264.34,6357.45,-1.9630671961139656,259151673.42,2.99905e+17,1196.65,0.4786095134136748,849,0,16,187,113,41.85060102326312,-87.66907407759571
2018-08-23,0.027003948459550918,28244,6920,8290,8502,-0.4812210719316963,0.4792279991977328,17770,4532,6366.14,6575.28,6356.96,6534.75,2.788854021659626,1437512918.12,4.13108e+17,1192.35,-0.3593364810094979,726,0,11,133,112,41.849688043753794,-87.66991642904833
2018-08-24,0.08429408361481447,26075,4847,7880,8489,-0.4250615787483276,0.4847359484327106,15958,4859,6539.13,6736.83,6481.76,6715.44,2.765063697922643,359085054.76000005,4.1481e+17,1197.7,0.4486937560280291,786,1,15,164,119,41.850592312400494,-87.67315193005068
2018-08-25,0.09490473474097293,21628,3684,6327,7357,-0.3985356593850151,0.4944545893562232,12804,4260,6708.94,6808.89,6684.19,6755.74,0.60010959817971,212030483.24,3.86726e+17,1197.7,0.0,832,0,16,192,127,41.840621203937076,-87.67114070674475
2018-08-26,0.10572099126675573,20274,3143,6193,6928,-0.4208545409418393,0.4900740761961866,12023,4010,6749.71,6793.17,6588.48,6718.88,-0.545610103408356,2067444397.33,3.86448e+17,1197.7,0.0,788,0,4,167,183,41.84302810134877,-87.66938374398453
2018-08-27,0.1068776876118114,25732,4340,8100,8482,-0.40077748299864463,0.4913628844092944,15419,4810,6720.6,6944.21,6674.84,6897.92,2.664729835925028,1238727691.2599998,3.6606e+17,1197.7,0.0,820,0,15,169,137,41.84637438208025,-87.66812674740255
2018-08-28,0.11941836929857785,27488,3983,9236,9243,-0.4309002171448683,0.4795716826853991,16256,5026,6915.92,7136.71,6877.2,7088.88,2.7683707552421666,11324720.969999995,4.4332e+17,1212.25,1.2148284211405125,803,0,13,140,129,41.840318019873095,-87.6683599531674
2018-08-29,0.14353974209280945,25255,3104,8720,8912,-0.4312310033315762,0.4951394597039421,15603,4519,7091.38,7137.47,6944.76,7051.98,-0.520533568067183,335571732.86,5.2377e+17,1204.2,-0.6640544442153007,746,1,15,134,107,41.845962553035655,-87.66672368466305
2018-08-30,0.10033824255469176,25993,4129,8055,9044,-0.4339182198830806,0.4846002670391491,16043,4765,7051.61,7072.64,6818.69,7012.94,-0.5536033851485711,71991700.24999999,4.3147e+17,1197.3,-0.5729945191828678,815,1,15,187,108,41.84549607791271,-87.66918626146393
2018-08-31,0.1264869328851158,25435,3287,8003,9473,-0.4011826852162793,0.4890761264530001,15637,4672,6998.76,7096.73,6903.08,7037.46,0.349639380915856,76937865.17,4.4763e+17,1202.45,0.4301344692224207,827,4,24,165,105,41.84289965489687,-87.67567985097887
2018-09-01,0.1317375497088633,21590,2628,6868,7947,-0.40283266993148265,0.4911798136956312,12802,4147,7026.96,7260.36,7025.58,7208.36,2.428432985764739,1833197946.04,5.1045e+17,1202.45,0.0,956,0,49,212,151,41.84797321256179,-87.67310349779328
2018-09-02,0.1295885109439136,20866,2821,6771,7058,-0.4122699150442513,0.4898161556225786,11792,4216,7203.46,7384.38,7144.71,7302.13,1.300850678933907,931000475462462.4,5.7842e+17,1202.45,0.0,822,1,9,210,148,41.84375829240901,-87.66895084117327
2018-09-03,0.1298351601134699,24351,2984,8025,8735,-0.4206191484615481,0.4792044382749455,14906,4607,7301.25,7350.58,7206.21,7270.1,-0.43863913679981215,435745204.6,4.5681e+17,1200.05,-0.19959249864860412,773,0,16,171,162,41.842690530325825,-87.66733644349138
2018-09-04,0.1290543264798012,25942,3692,8741,8751,-0.41592565032659,0.4880633685668441,16033,4758,7270.05,7417.65,7246.76,7369.62,1.3688945131428598,1492107312.0900006,3.77e+17,1190.85,-0.7666347235531945,815,1,13,172,136,41.84048331541901,-87.67105038744171
